ItemLookupCode Price Quantity
5011613520200 1.8790 0.0
0000000435016 1.9086 0.0
5021991101014 1.9086 0.0
0105990007576 1.9086 0.0
5010599059742 1.9086 0.0
5010599059827 1.9086 0.0
5010599007279 1.9086 0.0
0000000441220 1.9086 0.0
5026163003004 1.9973 0.0
5026163003011 1.9973 0.0
5026163003028 1.9973 0.0
5026163003035 1.9973 0.0
0042272000937 2.0565 0.0
8711823178891 2.1009 0.0
5013683103123 2.1157 0.0
8717438620039 2.1749 0.0
8717438620015 2.1749 0.0
8717438620060 2.1749 0.0
5015821141790 2.0417 0.0
5015821141110 2.0417 0.0
5015821141134 2.0417 0.0
5015821141097 2.0417 0.0
0046296226595 2.2045 0.0
5060042493043 2.2045 0.0
5015285810928 4.4237 0.0
5000149028281 2.2932 0.0
0070177155179 2.2932 0.0
0000000241414 2.3672 0.0
0000000241422 2.3672 0.0
0000000226068 2.3672 0.0
5060020731020 2.3524 0.0
0000000240788 2.2932 0.0
0000000240812 2.3524 0.0
0813427000016 2.3524 0.0
5011613520910 2.4264 0.0
0105990008238 2.5004 0.0
5010599008221 2.5004 0.0
5010599008245 2.5004 0.0
4062300011472 2.5004 0.0
4012824600027 2.5004 0.0
4012824600010 2.5004 0.0
4012824600034 2.5004 0.0
5015821140892 2.3672 0.0
5015821141011 2.3672 0.0
5015821141035 2.3672 0.0
5015821140915 2.3672 0.0
5015821140939 2.3672 0.0
5015821140977 2.3672 0.0
0613008714758 2.9442 0.0
5036429000081 2.5891 0.0
8717438620077 2.5891 0.0
8717438620046 2.5891 0.0
9416892460104 2.7963 0.0
9416892440106 2.7963 0.0
8711823178792 2.6187 0.0
5060095890141 2.6483 0.0
5060095890080 2.6483 0.0
5060095890127 2.6483 0.0
5060095890103 2.6483 0.0
0741380880133 5.3114 0.0
0741380881253 5.3114 0.0
8717438620213 2.6779 0.0
5000149027680 2.6779 0.0
0720516021237 2.7371 0.0
0000000240648 2.7963 0.0
0000000240598 2.7963 0.0
5060026820667 2.7963 0.0
4019738071011 2.8850 0.0
0801541020430 2.9442 0.0
4539093100138 2.8850 0.0
0000000438721 2.9442 0.0
6431903728205 2.9442 0.0
0720516021206 2.9442 0.0
5055052607191 2.9442 0.0
9416892253119 3.1809 0.0
3273227280501 3.0330 0.0
5018357001200 3.0922 0.0
5027556352204 3.0922 0.0
5010822990804 3.0922 0.0
5055007531007 3.3881 0.0
0000000440701 3.2401 0.0
4021234102052 3.3881 0.0
5011613520057 3.3289 0.0
5027556408208 3.3881 0.0
0813427000092 3.3881 0.0
0813427000078 3.3881 0.0
5391513260063 3.4620 0.0
5011613520255 3.5064 0.0
5050083245299 3.5360 0.0
6431903312121 3.5360 0.0
0000000240523 3.5360 0.0
0033079150451 3.5360 0.0
8717438620084 3.6248 0.0
5027556802440 3.6840 0.0
0000000435057 3.6840 0.0
5055052618982 3.7727 0.0
9300677004372 3.8319 0.0
4019738041793 3.9355 0.0
3513617341208 3.9799 0.0
4019738041892 3.9799 0.0
5060066970032 4.4237 0.0
5050083245268 4.2166 0.0
6431903315252 4.4237 0.0
6431903315153 4.4237 0.0
6431903314804 4.4237 0.0
5015285810935 4.4237 0.0
5016786080001 4.4237 0.0
5060010690160 4.7196 0.0
6431903313197 4.7196 0.0
6431903313210 4.7196 0.0
6431900012048 4.7196 0.0
5055052608686 4.7344 0.0
5055007521008 5.1635 0.0
5038695410120 4.8676 0.0
5038695410137 4.8676 0.0
5038695410113 4.8676 0.0
5055052617367 5.1635 0.0
5055052617077 5.1635 0.0
5055052617084 5.1635 0.0
6431903718367 5.4594 0.0
5011613520101 5.6813 0.0
5060118170007 5.8440 0.0
5060118170038 5.8440 0.0
5060118170069 5.8440 0.0
5027556806462 5.9920 0.0
5027556801849 5.9920 0.0
5060111820008 6.4950 0.0
5060118170076 10.2825 0.0
0000000047019 11.3774 0.0
5060108750004 11.8212 0.0
4018639007358 16.1118 0.0
4018639007372 16.6444 0.0
4018639007396 16.9995 0.0
4018639007419 17.2954 0.0
0000000419150 1.4647 0.0
9414335370065 11.7620 0.0
0791083001823 59.1652 0.0
4041296102470 96.1527 0.0
4041296103149 57.6857 0.0
0612820200074 2.5004 0.0
5013636001599 .7398 0.0
5013636001537 .7398 0.0
5013636001568 .7398 0.0
5024278000017 .8285 0.0
5023552000026 2.5891 0.0
9780920470053 23.5980 0.0
9322442000037 2.1453 0.0
0075119113224 5.9032 0.0
5016387922038 2.8850 0.0
5016387922014 2.8850 0.0
5060013260018 4.2166 0.0
0689305002034 1.4647 0.0
0689305002027 1.4647 0.0
0689305002065 1.4647 0.0
5024425346869 1.8494 0.0
5025402077264 2.7667 0.0
5025402077271 2.7667 0.0
5024425361787 1.7606 0.0
0075181003140 2.5004 0.0
5023762001301 4.4237 0.0
9322442000051 2.1453 0.0
9322442000075 2.1453 0.0
9322442000044 2.1453 0.0
5024425865124 .9617 0.0
5024425865049 1.3168 0.0
5024425303602 3.2401 0.0
5411188080022 2.0565 0.0
5024425393054 1.4055 0.0
5024425311461 1.0209 0.0
0022506120051 9.6020 0.0
5024425802679 1.3168 0.0
5024425396772 2.7371 0.0
9311467005004 3.5360 0.0
5024425817789 1.8494 0.0
5024425368069 2.2045 0.0
5024425368304 2.2045 0.0
0070734053955 3.8467 0.0
3229820127156 1.2576 0.0
5010652999534 1.9086 0.0
9780722529607 8.8622 0.0
9780852072233 4.3645 0.0
6928740700643 1.3168 0.0
6928740700544 .7250 0.0
4006040164999 1.5535 0.0
5024425353607 1.2576 0.0
5022569082216 1.1688 0.0
0696325000193 1.6127 0.0
0065378357934 2.2932 0.0
0749105306425 1.4647 0.0
8436013631061 3.4029 0.0
9780749919948 4.4237 0.0
5060093170016 1.3168 0.0
5060093170214 8.8030 0.0
5055052607177 3.2401 0.0
9780733800535 28.0365 0.0
5060085640039 2.5152 0.0
5023552000057 2.5891 0.0
5024425153177 7.2496 0.0
5024425326311 5.2522 0.0
5024425326236 2.7963 0.0
5060085640053 2.6631 0.0
5024425039471 2.9442 0.0
9781855859159 22.1777 0.0
0070177110079 2.0565 0.0
5411788042536 3.9207 0.0
5023552000101 2.5891 0.0
5024425359647 3.8467 0.0
0749105327079 1.7606 0.0
3273220080108 1.7458 0.0
8691230257603 2.5891 0.0
5060036010416 3.0330 0.0
5060036010393 1.9973 0.0
8691230209602 2.5891 0.0
8691230208605 2.5891 0.0
4030414000897 3.4324 0.0
5021821001330 2.2045 0.0
0749105308511 1.7606 0.0
5024425349594 2.9442 0.0
5024425343141 3.8319 0.0
5024425396697 2.7963 0.0
5060024840001 3.6248 0.0
5060024840025 3.6248 0.0
5010477317124 .5770 0.0
5010477317100 .5770 0.0
5024425357179 .9617 0.0
01112191 2.3524 0.0
5024425038146 .8729 0.0
01116403 2.2932 0.0
0732217001197 2.1453 0.0
5022848123487 8.0633 0.0
0732217001135 2.1453 0.0
0732217001142 2.1453 0.0
5011711000499 .6214 0.0
5011711000475 .6214 0.0
5011711000758 .6214 0.0
5015821122348 .5474 0.0
4006040290094 1.7014 0.0
5024278000031 .8285 0.0
5027393000085 2.0565 0.0
5014312800109 3.0478 0.0
5000136998450 2.3968 0.0
0070734000027 2.7963 0.0
28745 2.0565 0.0
4009680326291 2.9442 0.0
0038614013468 1.7014 0.0
5000296001472 3.4176 0.0
5014312137458 3.7727 0.0
5014312137441 3.7727 0.0
5013698000080 3.1809 0.0
01114706 3.2401 0.0
5024425358244 1.6127 0.0
5024425363354 1.4055 0.0
5024425367239 2.2932 0.0
01113341 2.5891 0.0
01113235 3.0922 0.0
5022569080045 1.7014 0.0
01115024 1.1688 0.0
4083900012010 3.2401 0.0
5024425393542 2.7963 0.0
5024425586029 .8137 0.0
5024425585947 .8137 0.0
01114973 3.2401 0.0
0099068001043 2.2932 0.0
5011273040636 3.4768 0.0
5014213200008 2.7075 0.0
0001008222762 2.7371 0.0
5032722303362 3.5360 0.0
5032722303591 3.5360 0.0
5017601000709 1.8050 0.0
5021821347438 2.6483 0.0
5021821347940 2.6483 0.0
0077172340203 3.0922 0.0
4003247101659 2.8850 0.0
4003247100218 2.6483 0.0
5411188090601 1.9086 0.0
5013683100030 2.1157 0.0
5013683100146 2.1601 0.0
5013683102126 2.5743 0.0
5021638000090 2.2045 0.0
5021638000014 1.5683 0.0
5021638000120 .7102 0.0
5021638000021 1.5831 0.0
5411188513438 2.0565 0.0
3273227383158 .8729 0.0
5014618001163 .8433 0.0
5011222772113 2.1009 0.0
5011222772243 3.8319 0.0
5011222772212 3.6840 0.0
0028989298140 3.3881 0.0
5000149020049 2.5004 0.0
5000149016639 3.6988 0.0
5000149017452 2.6483 0.0
5012869540462 2.9442 0.0
5011222772526 5.0155 0.0
5011222772540 2.9442 0.0
6005207000048 5.2522 0.0
6005207000178 4.1278 0.0
5000149022166 1.7902 0.0
5016387922137 2.8850 0.0
5016387922144 2.8850 0.0
5011222772595 2.7963 0.0
0614632746023 3.3585 0.0
0614632763020 3.1809 0.0
0614632761026 3.5952 0.0
5038472000025 3.0330 0.0
5024425001034 1.5535 0.0
01115079 2.2045 0.0
01115857 1.7014 0.0
01154108 1.7014 0.0
01113679 1.6127 0.0
01115451 1.4055 0.0
01113464 1.2576 0.0
5024425117049 6.1991 0.0
5024425131717 2.5891 0.0
01115086 1.4647 0.0
5024425135777 2.2045 0.0
01113846 1.9086 0.0
01112573 4.2758 0.0
5024425346784 1.8494 0.0
5024425366577 5.5481 0.0
5024425151197 1.1688 0.0
01111903 1.7014 0.0
5024425157700 3.0330 0.0
5024425163237 11.8212 0.0
5024425164487 2.0565 0.0
5024425150510 8.4184 0.0
5022775001025 2.9442 0.0
5024425412274 2.2045 0.0
0065378371510 2.9442 0.0
5019729000357 1.9973 0.0
0732217205717 2.1453 0.0
5060013260025 4.2166 0.0
5060057290019 1.0209 0.0
5060057290026 1.4647 0.0
5013092009290 1.9973 0.0
5028931048217 3.3881 0.0
5028931048279 3.3881 0.0
0000093459488 .8729 0.0
0000093459471 .8729 0.0
0000093476294 .8729 0.0
0092325999916 2.9442 0.0
0092325999961 2.9442 0.0
0058449550006 3.3881 0.0
5024879002564 .8137 0.0
7394376111334 2.6483 0.0
5024425294313 1.1688 0.0
5024425294498 1.1688 0.0
5024425294566 .9617 0.0
5024425294641 .9617 0.0
5024425294726 .9617 0.0
5024425294801 1.1688 0.0
5016973009495 1.1096 0.0
9315866408015 4.1278 0.0
9315866464011 5.1487 0.0
0070734070761 2.9442 0.0
5013092009313 2.9442 0.0
8718650001002 1.3168 0.0
8718650000005 1.3168 0.0
8718650003006 1.3168 0.0
5060069703002 .8729 0.0
5060069702005 .8729 0.0
5060088100011 4.2906 0.0
5052421001116 2.9442 0.0
4021234008002 2.9442 0.0
7311071332154 1.4647 0.0
5011835000603 2.1453 0.0
0038614048552 1.6127 0.0
0070177111083 1.9973 0.0
6001464174003 2.5891 0.0
5024278202046 1.3168 0.0
5024278202022 1.3168 0.0
5014618500215 11.2294 0.0
5000118083068 2.9442 0.0
5000118083020 2.9442 0.0
5026605100100 19.2187 0.0
0791083000277 59.1652 0.0
0791083000949 51.7677 0.0
4041296102456 96.1527 0.0
9780859696883 10.3417 0.0
9780859696852 11.8212 0.0
9780859697231 10.3417 0.0
9780859697613 10.3417 0.0
9780859698634 11.8212 0.0
9780859697682 10.3417 0.0
9780859697620 10.3417 0.0
80910 10.3417 0.0
9780859698313 11.8212 0.0
5050083245251 4.2166 0.0
5050083245282 3.5360 0.0
5024425034919 1.9973 0.0
5018010098226 1.9086 0.0
5024879000164 .8137 0.0
5024879000133 .8137 0.0
0025034822077 .4291 0.0
5012348180899 1.7606 0.0
5024425345121 1.7014 0.0
5024425358404 1.6127 0.0
5024425367154 1.1688 0.0
0000000060301 4.2758 0.0
0065378359938 2.5004 0.0
5024425866602 .7250 0.0
0000050022847 .7989 0.0
5018805061718 .0000 0.0
5013683100849 1.7310 0.0
5013683100047 2.1157 0.0
5034467000025 2.0565 0.0
0000050983469 1.6570 0.0
5021638011010 2.5891 0.0
3273227381000 .7250 0.0
0077172341170 2.7963 0.0
5013683100566 2.1157 0.0
5011222772267 3.8319 0.0
5011222772335 3.5360 0.0
5000149026867 2.7371 0.0
0614632745026 3.0182 0.0
0077172341255 2.7963 0.0
0000042059400 1.3759 0.0
5013683101105 2.2488 0.0
5021638000229 .7102 0.0
5000327180121 2.6483 0.0
0614632752024 2.8258 0.0
5024425118039 1.8494 0.0
5024425140139 1.3168 0.0
5021638001011 1.5683 0.0
0614632751027 2.4116 0.0
5024425146827 1.8494 0.0
0614632744029 2.8850 0.0
5024425117537 1.8494 0.0
5024425146902 3.3289 0.0
5024425154242 1.9086 0.0
0614632753021 3.2401 0.0
5024425161097 1.4647 0.0
5024425142607 2.2932 0.0
5024425142942 .9617 0.0
5024425146667 1.7014 0.0
5024425147817 .9617 0.0
5024425147992 2.3524 0.0
5024425148647 1.0209 0.0
5024425159605 .8137 0.0
5024425161172 1.4055 0.0
5024425161745 4.0686 0.0
5024425148562 1.7014 0.0
5024425148722 1.0209 0.0
5024425163640 2.2045 0.0
0065378370513 2.6483 0.0
0000093368407 1.1836 0.0
5022569085453 2.3228 0.0
5024879002748 .8137 0.0
5024149170061 8.0633 0.0
0059471451095 2.5891 0.0
6009605150008 22.1185 0.0
8710283635753 8.1225 0.0
9780859696210 10.3417 0.0
5060093170221 1.3168 0.0
5013683103109 2.1157 0.0
5021991101021 2.2045 0.0
5021991101038 1.9086 0.0
0070177117887 5.9032 0.0
5038535000061 13.3155 0.0
5024425815884 3.7727 0.0
5010744605329 11.7620 0.0
4062300271418 1.0209 0.0
4062300261419 1.0209 0.0
0691544000320 8.2112 0.0
4062300102439 11.0815 0.0
4062300103436 11.0815 0.0
5022129045255 13.3007 0.0
0033984017764 53.6911 0.0
5060020731051 2.2900 0.0
5060020731013 2.2900 0.0
5060020731044 2.3900 0.0
5024425040101 .0000 0.0
0000076185045 3.6840 0.0
0075172079307 .4734 0.0
5036901701208 5.1635 0.0
0070177108519 1.1096 0.0
5410163750400 1.6127 0.0
0000054036048 .4734 0.0
5410163830317 .4734 0.0
5020982000626 2.6483 0.0
5020982000619 2.6483 0.0
5021859012612 1.6127 0.0
5024115250018 1.6127 0.0
5024115250025 1.6127 0.0
5014213020200 35.8779 0.0
5014213010201 15.8159 0.0
5012876400049 .9617 0.0
4083900079068 1.1096 0.0
4083900079099 1.1096 0.0
0000000042291 2.3524 0.0
4083900079037 1.1096 0.0
4083900079020 1.1096 0.0
5013575112462 5.4002 0.0
5000309004360 12.4130 0.0
5000309004124 7.0276 0.0
5000309004353 7.0276 0.0
5014734397010 8.6551 0.0
0077326405161 5.8440 0.0
0077326197042 6.5838 0.0
0077326120040 4.0686 0.0
5014734139115 5.1635 0.0
5014734869012 10.0458 0.0
5014734538109 10.0458 0.0
0000050763788 6.4358 0.0
0077326198049 6.5838 0.0
0077326103043 4.0686 0.0
5015565640009 11.0223 0.0
0077326101049 4.0686 0.0
5016966980015 10.2825 0.0
0077326619025 5.5481 0.0
0702346001245 4.0390 0.0
9312146001744 5.8440 0.0
0000050787708 4.4385 0.0
5000421019006 3.8319 0.0
0020188013098 5.6073 0.0
5011835102505 5.9032 0.0
5000421019013 3.8319 0.0
5024425156482 2.1453 0.0
5013665104254 2.3524 0.0
8691230125391 1.9973 0.0
0000084158826 1.4647 0.0
0000084158833 1.4647 0.0
5022569085118 4.5125 0.0
5013665104230 .9617 0.0
5013665104193 .9617 0.0
0000084155634 1.4647 0.0
5025620123880 3.6988 0.0
0666016444216 .8137 0.0
5060074620431 1.4647 0.0
5010477303882 .4882 0.0
0666016444407 .8137 0.0
5060042640270 .8729 0.0
5060042640232 .8729 0.0
0666016444506 .8137 0.0
5017764710408 1.1688 0.0
5425002401962 1.6275 0.0
5425002401955 1.6275 0.0
0666016444100 .8137 0.0
5060074620462 1.4647 0.0
0000050967544 .6066 0.0
5011766881067 3.2401 0.0
5060042640218 .8729 0.0
5060074620059 2.6483 0.0
5013665105107 .8877 0.0
5013665105367 .6214 0.0
5011835103458 22.1777 0.0
0000050562527 3.7727 0.0
5060042640256 .8729 0.0
5425002402112 8.6551 0.0
4006424085247 1.5535 0.0
5060042640263 .8729 0.0
5060045980052 1.9086 0.0
5037966000060 3.9799 0.0
0666016444308 .8137 0.0
5011563600380 .5770 0.0
9400575000756 13.3007 0.0
0645947100316 23.5980 0.0
9400575000138 13.3007 0.0
9400575000114 13.3007 0.0
9400575000169 11.8212 0.0
9400575000190 10.3417 0.0
9400575000220 17.7392 0.0
5013665105121 .8877 0.0
9400575000084 14.0405 0.0
9400575000244 17.7392 0.0
9400575000282 14.0405 0.0
9400575000473 16.2597 0.0
9400575000664 14.0405 0.0
9400575000145 16.2597 0.0
9400575000251 19.2187 0.0
8901186772038 5.5481 0.0
5060008121218 5.5481 0.0
5060008121317 5.9032 0.0
4036409050106 18.2718 0.0
5022496112000 3.6248 0.0
5022496104425 1.7606 0.0
9400575000459 14.0405 0.0
5060008129634 13.8925 0.0
5060008129610 5.1635 0.0
5060008128118 1.6127 0.0
5765228154502 8.9510 0.0
4036409050236 18.2718 0.0
4036409070012 13.9073 0.0
5060026960127 14.7802 0.0
5025620123781 44.3702 0.0
9400575000046 16.9995 0.0
9400575000732 13.3007 0.0
0000093472272 4.4237 0.0
5060008127418 2.7963 0.0
0617279340012 29.5160 0.0
4036409080011 28.0365 0.0
0000094575255 7.3827 0.0
5011423060019 22.1777 0.0
5060008129221 5.9032 0.0
5060008121331 3.8319 0.0
5060008122086 14.0405 0.0
5060018420004 11.8212 0.0
4036409050038 13.8925 0.0
5025620123774 7.2348 0.0
5019781013425 10.3417 0.0
5060008121348 6.6430 0.0
5060008121942 3.7727 0.0
5060008128323 11.0815 0.0
4036409040015 35.4340 0.0
5025620123835 14.7802 0.0
5765228956908 8.9510 0.0
0800783733078 17.7392 0.0
5060035700011 104.2160 0.0
9400575000510 14.0405 0.0
5060018420011 6.6430 0.0
4036409010018 13.1676 0.0
5060026960066 13.3007 0.0
5765228499405 8.9510 0.0
5022496130943 10.2825 0.0
0791083004497 3.6840 0.0
0800783733030 14.7802 0.0
0800783953100 10.3417 0.0
9400575000213 11.8212 0.0
0645947200177 15.5348 0.0
5015765000795 5.1635 0.0
5060008124325 13.7446 0.0
5060008129535 7.3827 0.0
5060008121614 2.9442 0.0
5060008121812 1.6127 0.0
0737129063493 15.5200 0.0
5060008123212 4.4237 0.0
4036409050014 13.8925 0.0
5000309005503 16.2597 0.0
5034445002911 22.1777 0.0
3298651101055 2.8111 0.0
3298651101116 2.8111 0.0
0800783957108 7.3827 0.0
5060063990033 59.1652 0.0
5391509420044 3.6248 0.0
9400575000442 19.2187 0.0
9400575000480 15.5200 0.0
5019781000784 44.3702 0.0
5060008121119 11.8212 0.0
5060008122413 11.8212 0.0
4036409010032 13.1676 0.0
5022496131001 11.4661 0.0
0737129065626 15.7567 0.0
0733913003973 2.3524 0.0
0000094575064 13.3007 0.0
5060008126428 6.2879 0.0
4036409020017 15.1649 0.0
4036409030030 32.4750 0.0
4036409050120 18.2718 0.0
4036409050137 18.2718 0.0
5765228499504 8.9510 0.0
5022496130769 11.1702 0.0
8901186456020 10.3565 0.0
5391501880136 23.6572 0.0
5060042692613 20.6982 0.0
5709455027055 8.8622 0.0
4021457260010 4.8084 0.0
4021457430604 .0000 0.0
5060008127432 7.3827 0.0
5060008121225 11.8212 0.0
5060051180026 12.7977 0.0
4036409020024 15.1649 0.0
4036409050113 18.2718 0.0
4036409050229 18.2718 0.0
5025620123842 4.4237 0.0
0077326980309 4.2166 0.0
3543046010024 14.7210 0.0
0800783733023 10.3417 0.0
3298651101062 2.8111 0.0
0800783951106 7.3827 0.0
5060041330028 39.9465 0.0
5060008121522 11.8212 0.0
5701566311665 14.7802 0.0
4036409050212 18.2718 0.0
5025620123859 5.9032 0.0
0013214012127 6.6430 0.0
5016966980367 10.3417 0.0
5000453114953 5.9032 0.0
5029536005001 5.5481 0.0
5391500072709 10.3417 0.0
5060008123229 8.8622 0.0
4036409040022 35.4340 0.0
3543046010000 14.7210 0.0
0800783733054 19.2187 0.0
5022496130974 10.3417 0.0
3298651101109 2.8111 0.0
5765228499108 8.9510 0.0
5060008126114 2.9442 0.0
4036409050021 13.8925 0.0
4036409070036 13.9073 0.0
0791083001465 2.2045 0.0
5022496130820 10.3417 0.0
0800783955104 8.8622 0.0
5060063990026 22.1925 0.0
5391509479509 36.9135 0.0
5028793019561 14.7210 0.0
0737129063479 23.5980 0.0
0617279334592 14.7210 0.0
5765228499009 8.9510 0.0
4036409050205 18.2718 0.0
0086449300093 5.8440 0.0
5025620123804 11.8212 0.0
5022496130912 9.6168 0.0
5016429300275 29.5752 0.0
8024457103680 10.2086 0.0
0737129065039 12.6497 0.0
0786494185019 14.7802 0.0
5060009016513 14.7802 0.0
3298651101048 2.8111 0.0
0800783952103 8.8622 0.0
5060042692606 29.5752 0.0
0800783956101 8.8622 0.0
0800783961105 10.3417 0.0
0800783009722 .0000 0.0
5060008128514 2.9442 0.0
5060008128521 6.9389 0.0
0617279500027 29.5160 0.0
4036409090027 47.1961 0.0
5391501880167 36.9727 0.0
0800783009739 .0000 0.0
5028793580306 14.7210 0.0
0000050516414 36.9875 0.0
5011423060033 22.1777 0.0
5060008121324 10.0458 0.0
5060008123434 7.3827 0.0
4036409010025 13.1676 0.0
4036409020031 15.1649 0.0
4036409040039 35.4340 0.0
4036409070029 13.9073 0.0
4036409090010 47.1961 0.0
5765228956700 8.9510 0.0
5060026960035 13.3007 0.0
5702076220102 9.6020 0.0
5015672489010 22.1777 0.0
3298651101093 2.8111 0.0
0800783954107 7.3827 0.0
4021457250042 11.0223 0.0
4021457430659 .0000 0.0
4021457400270 6.5838 0.0
5060055199000 44.3702 0.0
4036409060037 11.6881 0.0
5016429300107 23.6572 0.0
5016966980404 11.7620 0.0
5016966980398 11.7620 0.0
0786494112220 18.6417 0.0
5060063900032 2.0565 0.0
8901186501560 14.6471 0.0
3298651101123 2.8111 0.0
0800783009715 .0000 0.0
5028793580276 .0000 0.0
5425002401894 6.6578 0.0
5060008122857 5.9032 0.0
5060008121188 7.3827 0.0
5060008121140 3.6840 0.0
4021457250011 9.6168 0.0
4021457434176 1.4795 0.0
5038644200062 6.5838 0.0
5034445001150 19.2187 0.0
8901186503540 9.6168 0.0
5022496130707 13.3155 0.0
5022496130738 9.9866 0.0
5022496131063 9.5428 0.0
8901186701168 14.6471 0.0
5022496130882 8.5663 0.0
7371290656196 19.7513 0.0
3298651101031 2.8111 0.0
5034445003130 14.7802 0.0
8901186412040 19.9733 0.0
8901186598225 13.9073 0.0
8901186598218 13.9073 0.0
3543046010017 14.7210 0.0
0800783733047 17.7392 0.0
0786494186214 14.7802 0.0
5034445002409 22.1777 0.0
0786494112213 10.2086 0.0
0786494409405 4.4385 0.0
5060008128330 5.1635 0.0
4021457250035 11.0223 0.0
4021457434169 1.4795 0.0
4021457430628 .0000 0.0
4021457400263 5.8440 0.0
9319337160556 14.7802 0.0
9319337160563 16.2597 0.0
8901186571051 13.9073 0.0
8901186503526 9.6168 0.0
8901186570061 13.9073 0.0
3298651100881 2.8111 0.0
5060042692620 19.2187 0.0
4021457400133 10.5784 0.0
9319337101009 14.7802 0.0
8901186571020 13.9073 0.0
9325973005113 11.4661 0.0
8901186570054 13.9073 0.0
0800783962102 10.3417 0.0
8710283645844 1.4647 0.0
5060008121539 14.0405 0.0
4021457430956 .0000 0.0
5060063900018 2.0565 0.0
8901186571037 13.9073 0.0
0800783009708 .0000 0.0
0718334252186 17.6800 0.0
5060008121195 19.2187 0.0
4021457260027 10.2086 0.0
4021457260041 9.6168 0.0
4021457260034 7.3235 0.0
8901186503519 9.6168 0.0
8901186503533 9.6168 0.0
9325973005038 7.7674 0.0
8901186501522 13.9073 0.0
4021457400515 14.7210 0.0
4021457400522 8.8030 0.0
5038644200055 8.8030 0.0
5060055199017 36.9727 0.0
8901186412057 19.9733 0.0
8901186503557 9.6168 0.0
8901186571044 13.9073 0.0
9325973005014 7.7674 0.0
8901186501577 14.6471 0.0
5028793580290 14.7210 0.0
4021457430901 .0000 0.0
8901186412071 19.9733 0.0
5022496130851 20.6390 0.0
4021457250028 8.8770 0.0
4021457430611 .0000 0.0
8901186570030 13.9073 0.0
8901186570023 13.9073 0.0
8901186501584 13.9073 0.0
4021457400171 11.0963 0.0
5060063922225 2.0565 0.0
5060055199024 44.3702 0.0
8901186177055 6.6578 0.0
8901186570047 13.9073 0.0
8901186501539 13.9073 0.0
4021457400249 5.8440 0.0
4021457400508 12.5018 0.0
5038644200031 7.1756 0.0
0662478500415 36.9135 0.0
9325973005021 7.7674 0.0
5022496131032 11.1702 0.0
8901186413016 22.1925 0.0
8901186570016 13.9073 0.0
8901186598232 13.9073 0.0
0696325000032 2.9442 0.0
5016966980350 11.7620 0.0
0727783040831 34.7535 0.0
0727783002549 39.1920 0.0
9325973005106 11.7620 0.0
5060067790073 22.1777 0.0
9325973005007 9.2469 0.0
0000076185021 3.6840 0.0
0000076185427 3.6840 0.0
4009680326413 4.3645 0.0
5000477186912 7.5307 0.0
5000477651922 10.4305 0.0
5011727111011 4.9563 0.0
4025612465418 20.6982 0.0
5014734149015 6.4358 0.0
0000050763818 6.4358 0.0
5015565610002 11.0223 0.0
0077326116043 4.0686 0.0
0708904106148 32.4750 0.0
0708904101181 22.1185 0.0
0020188013036 5.6073 0.0
4006424185268 1.7754 0.0
0062532496911 2.8850 0.0
5765228499306 8.9510 0.0
5765228498507 7.1756 0.0
5022496130790 8.8622 0.0
5709455111051 10.3417 0.0
5709455161056 14.7802 0.0
5709455191053 8.8622 0.0
5709455131059 10.3417 0.0
8710283635821 2.0565 0.0
5016973009334 19.1595 0.0
5060067790509 13.3007 0.0
5029536005223 3.2549 0.0
5016966980312 13.9813 0.0
5016966980329 13.9813 0.0
5016966980336 10.2825 0.0
5709455141058 8.8622 0.0
5709455201059 7.3827 0.0
5709455151057 8.8622 0.0
5709455102059 11.8212 0.0
5709455101052 5.9032 0.0
5038644200048 5.8440 0.0
5038644200024 6.5838 0.0
5038644200017 11.3182 0.0
5012876400025 .9617 0.0
5000309005107 10.3417 0.0
5000309005527 16.9995 0.0
0000050787814 7.5455 0.0
5013821219556 .8137 0.0
5013821725002 5.3262 0.0
0749174097255 7.1608 0.0
0749174097422 7.3679 0.0
0749174093004 5.4446 0.0
5060085980005 14.7802 0.0
5060085980012 28.0957 0.0
5013575111373 4.4977 0.0
0000050943708 1.2576 0.0
5022569083220 9.1581 0.0
5016638519208 7.3827 0.0
5019781015009 11.0815 0.0
5019781015818 11.8212 0.0
5019781012503 6.3471 0.0
5018116131803 3.9207 0.0
5010477323071 2.5891 0.0
5010477322739 .4882 0.0
5060043450458 1.4647 0.0
5060043450069 22.1777 0.0
5060067790202 14.7802 0.0
5060023932103 13.3007 0.0
6412500039406 1.0209 0.0
5013007011301 7.3827 0.0
5060026960073 10.3417 0.0
5060026960028 13.3007 0.0
5060026960165 13.3007 0.0
5000309004780 7.7674 0.0
5000309004131 12.4130 0.0
5060015800045 4.4237 0.0
5060015800014 4.4237 0.0
5060015800038 4.4237 0.0
5027556497660 1.2576 0.0
5060095890240 1.4647 0.0
5060095890233 1.4647 0.0
5060068523038 1.7606 0.0
4006424085254 1.5535 0.0
5011835102007 1.8494 0.0
4014860004456 2.0565 0.0
4014860004418 2.0565 0.0
4014860004449 2.0565 0.0
4014860004401 2.0565 0.0
5012048500119 2.2045 0.0
5012048500126 2.2045 0.0
5015236002976 2.2045 0.0
5013665105589 2.2045 0.0
5013665105602 2.2045 0.0
0612820200067 2.5004 0.0
0612820200036 2.5004 0.0
5060068521935 2.9442 0.0
5060004250479 2.9442 0.0
